# lo lo_stat lo_scaleup lo_scaledown nlo nlo_stat nlo_scaleup nlo_scaledown
2.55187899234e-05 5.41850284588e-07 5.83229837712e-06 4.17206944747e-06 3.02967079994e-05 4.14828833744e-07 2.46782023182e-06 2.7988378169e-06
2.47824497272e-05 5.33975565534e-07 5.77805988428e-06 4.1126220257e-06 2.98934333157e-05 4.12058723118e-07 2.8410949534e-06 2.96468472813e-06
2.41956786334e-05 5.27616260163e-07 5.72566341024e-06 4.06267968937e-06 2.97514353487e-05 4.11078890716e-07 2.57022927661e-06 2.83228228041e-06
2.44948168381e-05 5.30867777729e-07 5.70216487533e-06 4.05392347844e-06 2.87290491932e-05 4.03953932603e-07 2.59005001149e-06 2.78869805606e-06
2.27920301344e-05 5.12083488375e-07 5.38838569858e-06 3.82326689438e-06 2.83939336956e-05 4.01591022325e-07 2.45624827246e-06 2.74911574119e-06
2.21477324628e-05 5.04793671747e-07 5.25105038165e-06 3.7246085644e-06 2.65593185818e-05 3.88400407721e-07 1.81163860638e-06 2.29494426034e-06
2.23088068807e-05 5.06625959701e-07 5.17183734008e-06 3.68193473758e-06 2.7008032543e-05 3.916676368e-07 2.26618030509e-06 2.60662316413e-06
2.08591371195e-05 4.8988871693e-07 4.85423108723e-06 3.45355619102e-06 2.47644628863e-05 3.75046976277e-07 1.91937194028e-06 2.26503187632e-06
2.15724666845e-05 4.98194777896e-07 5.1682124532e-06 3.65765178243e-06 2.40431127373e-05 3.69544343106e-07 1.95226885933e-06 2.26766708199e-06
2.01227969233e-05 4.81164346825e-07 4.76214675262e-06 3.381750392e-06 2.36057585593e-05 3.66167834276e-07 7.39642539726e-07 1.54529177008e-06
1.96165630385e-05 4.75073413338e-07 4.65642821548e-06 3.30351505654e-06 2.47928624712e-05 3.75261964098e-07 2.22166354304e-06 2.43815531442e-06
1.95590364607e-05 4.74376313309e-07 4.55544757467e-06 3.24524916659e-06 2.33956014219e-05 3.6453423238e-07 1.76758513459e-06 2.13034771664e-06
1.92023716781e-05 4.70031217852e-07 4.4842853295e-06 3.19001064204e-06 2.33672018256e-05 3.64312913803e-07 2.15734089197e-06 2.36469813592e-06
1.86156005843e-05 4.62794078567e-07 4.4317150164e-06 3.14281283045e-06 2.25833724585e-05 3.58150539232e-07 2.1587577413e-06 2.31265978311e-06
1.86846324777e-05 4.63651369969e-07 4.46008670988e-06 3.16081258561e-06 2.18052229732e-05 3.51926099343e-07 1.69391398858e-06 2.02270724196e-06
1.80403348061e-05 4.55587252723e-07 4.39140409686e-06 3.10375487155e-06 2.14871472946e-05 3.49349873465e-07 1.41376618476e-06 1.87149968141e-06
1.72579733476e-05 4.45598955765e-07 4.04954013742e-06 2.8768243632e-06 2.08964352997e-05 3.445143472e-07 1.65335343555e-06 1.94832204254e-06
1.6349053418e-05 4.33706143333e-07 3.93510209967e-06 2.78877323114e-06 2.002172719e-05 3.37226720323e-07 1.3794546709e-06 1.78868827041e-06
1.69818457741e-05 4.42019789725e-07 4.06071839737e-06 2.87765286959e-06 2.11293121409e-05 3.46428719858e-07 2.21940709368e-06 2.26351561135e-06
1.7142920192e-05 4.44111142076e-07 4.11390131203e-06 2.90952559392e-06 1.91924584626e-05 3.30169166573e-07 1.78743123059e-06 1.93059108612e-06
1.65216331515e-05 4.35989223558e-07 3.95980908684e-06 2.80277957559e-06 1.91015797547e-05 3.29386543188e-07 1.67377599355e-06 1.90285460026e-06
1.62800215246e-05 4.32789538976e-07 3.87236576161e-06 2.74233830655e-06 1.81019133123e-05 3.20651627857e-07 1.33724184199e-06 1.66646256685e-06
1.52100271771e-05 4.18325426463e-07 3.63128798485e-06 2.57844746648e-06 1.76929588374e-05 3.17008890114e-07 1.42670570084e-06 1.67190042409e-06
1.49569102346e-05 4.14830052103e-07 3.62049595786e-06 2.56402426701e-06 1.82495912068e-05 3.21956930239e-07 1.67250748858e-06 1.82898392756e-06
1.5025942128e-05 4.15786250188e-07 3.60985294249e-06 2.55931294309e-06 1.80167144234e-05 3.19896144193e-07 1.73126456046e-06 1.86328882984e-06
1.42550859851e-05 4.04980570727e-07 3.53223665191e-06 2.48432695341e-06 1.77838375952e-05 3.17821995307e-07 1.67717996139e-06 1.78924275856e-06
1.33806820022e-05 3.92363312392e-07 3.27968209545e-06 2.31585953843e-06 1.73124039693e-05 3.1358111217e-07 1.83929388013e-06 1.88186608101e-06
1.34957351579e-05 3.94046560414e-07 3.23521748902e-06 2.2930712303e-06 1.62332186057e-05 3.03650167426e-07 1.37112748812e-06 1.57982345983e-06
1.40364849894e-05 4.01863396228e-07 3.43347299679e-06 2.42503690744e-06 1.56311468143e-05 2.9796594273e-07 1.1992490778e-06 1.47770506468e-06
1.32886394777e-05 3.91011496789e-07 3.23022167007e-06 2.28033514539e-06 1.64888151639e-05 3.06031359634e-07 1.6733132339e-06 1.77079389375e-06
1.24832673881e-05 3.78977480312e-07 3.09262991321e-06 2.18291639943e-06 1.5875383492e-05 3.00284778978e-07 1.54355944466e-06 1.65118981481e-06
1.35302511045e-05 3.94550134498e-07 3.28332642188e-06 2.32171845058e-06 1.55175483233e-05 2.96881242535e-07 1.38760113629e-06 1.57067725108e-06
1.25753099126e-05 3.80372066369e-07 3.15853233863e-06 2.21995061176e-06 1.44838024653e-05 2.86822028479e-07 7.55690367887e-07 1.18980096201e-06
1.21611185523e-05 3.74055485949e-07 2.99995495706e-06 2.11879370879e-06 1.49268364018e-05 2.9117567608e-07 1.21106885416e-06 1.46367571865e-06
1.15628421429e-05 3.64738464771e-07 2.87432945167e-06 2.02214545168e-06 1.45519615167e-05 2.87496111356e-07 1.34834688606e-06 1.49417514348e-06
1.16894006141e-05 3.66729113696e-07 2.89691534695e-06 2.04169985484e-06 1.43361244258e-05 2.85356051087e-07 1.55812297996e-06 1.58480195238e-06
1.14477889873e-05 3.62919308967e-07 2.79105571639e-06 1.97179811508e-06 1.36374939286e-05 2.78316202625e-07 1.19691120906e-06 1.37601776892e-06
1.07919860001e-05 3.52370833788e-07 2.61221885453e-06 1.85256292481e-06 1.37908518724e-05 2.7987670515e-07 1.40458816606e-06 1.46207274967e-06
1.09990816802e-05 3.5573572446e-07 2.70137363264e-06 1.90815280236e-06 1.36318140404e-05 2.78258238896e-07 1.44000699907e-06 1.48481722785e-06
1.04468265331e-05 3.46690115113e-07 2.62196081492e-06 1.84092267585e-06 1.28423047756e-05 2.70080165626e-07 1.22740227003e-06 1.32902026146e-06
9.41134813224e-06 3.29060070738e-07 2.35557306647e-06 1.6571013995e-06 1.32739789079e-05 2.7458181223e-07 1.25477176545e-06 1.36576556373e-06
9.7565075992e-06 3.35039846499e-07 2.43360617132e-06 1.71446537718e-06 1.2115274698e-05 2.62323886411e-07 9.79947778858e-07 1.17620495979e-06
1.03777946397e-05 3.45542764647e-07 2.61041245025e-06 1.83291844978e-06 1.16722406997e-05 2.57482858383e-07 9.29792574431e-07 1.10439239254e-06
1.01476883284e-05 3.41690439542e-07 2.50642368654e-06 1.76796635903e-06 1.13655249064e-05 2.54077351506e-07 8.67756122027e-07 1.0703598623e-06
1.00326351728e-05 3.39747897141e-07 2.49722801589e-06 1.75511974766e-06 1.14677634992e-05 2.55217569463e-07 9.61311930349e-07 1.13199261029e-06
9.51489597233e-06 3.3086535136e-07 2.42578756186e-06 1.7018279294e-06 1.15756820403e-05 2.56415632889e-07 1.2014972116e-06 1.25530402819e-06
9.42285344781e-06 3.29261146266e-07 2.37997735031e-06 1.67449315869e-06 1.11837673506e-05 2.52037559731e-07 1.24865717698e-06 1.26353046544e-06
8.69801856721e-06 3.16343876828e-07 2.11805503464e-06 1.49984933485e-06 1.08145724106e-05 2.4784255687e-07 6.99225636692e-07 9.54776523431e-07
9.13522055868e-06 3.24196846506e-07 2.25730313103e-06 1.59235205843e-06 1.12632862959e-05 2.529319931e-07 1.10481246951e-06 1.19109825465e-06
8.46791225591e-06 3.1213138689e-07 2.13034268435e-06 1.50024652483e-06 1.10644890138e-05 2.50689928016e-07 1.22238927272e-06 1.25006667471e-06
8.52543883373e-06 3.13189821215e-07 2.15713125412e-06 1.51603919039e-06 9.91146473377e-06 2.37268521692e-07 8.35045936519e-07 9.81142068278e-07
8.87059830069e-06 3.19466794363e-07 2.24495961492e-06 1.57922132441e-06 9.79218633766e-06 2.35836509485e-07 6.85892785875e-07 9.05532322759e-07
7.97318368661e-06 3.02876203048e-07 2.04827100145e-06 1.43379891936e-06 1.01329816964e-05 2.39905294817e-07 1.12756866159e-06 1.13487689181e-06
8.5369441493e-06 3.13401079129e-07 2.15093817314e-06 1.51189727473e-06 1.06896140709e-05 2.4640653209e-07 1.07102501744e-06 1.14187685869e-06
7.65103485079e-06 2.96694405673e-07 1.9538542436e-06 1.36856011433e-06 9.28667325795e-06 2.2966842234e-07 7.93454392077e-07 9.24043199824e-07
7.777593322e-06 2.99138204692e-07 1.98691140294e-06 1.39103970961e-06 9.21851419713e-06 2.28824050504e-07 9.17551438515e-07 9.99368861998e-07
7.42092853948e-06 2.92198775892e-07 1.84610119576e-06 1.30447727771e-06 9.28667325677e-06 2.29668422311e-07 8.8229036461e-07 9.85528351607e-07
7.5820029574e-06 2.95352901865e-07 1.92730040074e-06 1.35406452908e-06 8.92315818729e-06 2.25128511338e-07 7.13245212031e-07 8.76773368368e-07
7.00673717914e-06 2.83927318741e-07 1.78792258392e-06 1.25433052331e-06 8.46876440594e-06 2.19321511167e-07 7.49909875296e-07 8.69099826693e-07
7.02974781027e-06 2.84393155509e-07 1.79578861172e-06 1.26042501021e-06 8.75844043996e-06 2.23040943791e-07 5.86494001434e-07 8.27062640947e-07
7.14480096592e-06 2.8671098647e-07 1.8126321927e-06 1.27486743601e-06 8.68460147521e-06 2.22098768947e-07 6.92065483488e-07 8.53588880318e-07
6.68458834332e-06 2.77323454314e-07 1.71490247922e-06 1.20253817399e-06 8.2529273461e-06 2.16508631376e-07 6.21125679705e-07 7.8796304982e-07
0.000408392681298 2.16764542138e-06 0.000111853183044 7.75807580512e-05 0.000507352791186 1.69756328038e-06 5.07408704889e-05 5.72072699727e-05
